Product_id,Selling_Price
TOPECJZ4ZDXQZB4A,5241.252100449999
SHIE92XGJHG4HH5E,6063.5976811555
CRTECN2QVSZXUG7X,4495.333901075005
BRAEBBYRUSRHZD34,7535.281705034997
IFPEE76BG92E5SVS,5718.323159200002
CAGEBZ7UGCZZHVTE,215.19231479400003
CAGE3GFTPMNXPZAG,1037.9013915952496
SWTEDX3KRCTNHUGY,5850.889467159998
BBAEFKXVXVM8SYZW,7195.707327394996
PENEGZ6RHFWHX7JX,1491.1267500449987
ETHEGFZFQT7ZCH3U,3135.645343362461
TOPEE2FFAXQGSUZH,5347.544662805004
CRTECN2QWAGCHYGC,3853.9189807950047
SNDEJGWQSWNHXXA3,11837.88110189584
BHGEGTAVKNNCPUGG,13348.23272522999
BBAEGNUNHHZEYSPD,499.64939973300085
NKCEANMPZYMHYEA3,421.70672558374986
RNGE88Q9FH632SHU,1144.11835088625
SNDE7PY9TG8P7YYR,851.0570210222157
SNDEHZQ7YZAHAZYP,4743.682864964991
CRTECN2RDAKXQHYH,3574.609361629996
SNDEAVZ4MSGYFBUD,1571.4073099493555
RTRDWBPC23ZAYMSE,10347.443903006648
PCSDYQEW5ZMFBVFQ,11190.792791339994
DREECZJBH8KGCZHT,8394.556166939989
CAGED654SQMMADH7,2024.4719157450015
MFLEYGFH8PFBVRDG,5049.8527282700015
SHIEBWNUURZ8BWDZ,4171.310009864998
BRAECTFYXKNAVFAN,5817.634730169998
BRAECBVGHCB2FN49,4785.424006670003
SHOEHX7CGSEMUENU,2620.424753675
CRTEB774NHSDW3DV,2398.480451832464
VLBEGZ7SZFZBUGBZ,6128.424539189995
BRAEGJFXGYFPGHYG,4781.178217224996
ACCEGKG4S4B7QGGT,1926.5870361499976
BBAECKHYXGE3VJXB,1662.4199359349984
BBAEDVYSEN75YZZ7,6586.092417029998
RTRDYZCGGJFBU6XM,3346.944508260001
CAGEBTJBB5X8GCF8,847.5727260202498
HLUEJQ3UVGNXSPZG,7819.495769119987
NKCE8RB5WSWKJPFR,3962.448819969995
BRAEDFYYKNGBGPF3,6684.779119495003
SHIE2CAJP6XBWPU2,3774.1126022708177
SHOE2GUJW6XNFG3W,593.7214166085009
TWCEJFXHGDSG5XZV,6732.089179529996
NKCE9Z2JYUYZ2JZ3,10481.24567234501
WATE54YZWYXR6Z7J,2430.144451276499
SWTEEYFFFRWGKZR5,5560.606004539999
NKCE6NHRGQJHWFDK,4951.109131635003
NKCEYM3B6ZP3YSQQ,3704.015229634681
PAEE8AHWJWMDAXZU,7749.004832840002
RTRDZK8XCUEKZDFZ,603.1442063572491
TOPEHZMHJHEMRDHY,3171.6464383499306
NKCE9AZMPE3PJPEW,648.8019198029995
BRAEAR7WUYD3CZAT,2307.261717135
BRAEG7AYZAQBS3EH,6259.319680254999
BRAEDQEEYYH4WRQK,4815.015056324996
BRAE4F8NCQJFTGEZ,5715.001413645003
MUGEACY87HUCUYCD,3719.8613766650005
BOTEDSEN9ZSFUUAQ,1037.0380587183215
WATE3GEYE8JQT7WM,5754.9741776300025
TOPEB96CYHMPMDKH,2591.199403927213
NKCE5QGT7GFDSUZK,1907.8559847300003
VESEGZRVWZEYTVMG,6879.885719135001
SCHE4YSTHJSYEJHJ,3003.6538729349995
KLSEGT5ZUGR9FQXE,6323.272133942216
NKCE79CGHYMSS7GH,3160.269354214998
JEAE8CZGJ8PGGHRQ,833.3073097874997
SHOEC8QGWFF2VXAN,2997.549158525822
SHIE6G75RNDQSGUQ,2021.3942984049988
SHODZ5YHTEHZTR3V,4165.263836935002
ACCEKFVVZJMTYWPK,3888.8148912818206
DRPEHGFFGQTXK3E3,2939.9842052900012
CRGE4XJBHZGHJYGU,7069.278349514998
NKCE9Q93F3HJYGZT,546.2421073384278
SNDEGJFV5J8CTGJV,8287.164444189995
SUDEHYGUMT6UGYAR,3376.079122229999
RNGE7M92HQECSUYG,6506.501476991651
TOPE7ZHYDE2MKNHF,4035.046243889999
NKCEBHGBEABMWDKA,5410.406515014998
PACE7ZNHBP4FASAQ,2686.928762310818
NKCE7A3XXTTBHHC6,3947.630463245001
WCKE2TFYTHBHTP5B,5182.781958860003
BRAEDTPDZSCRZCYG,5517.174729760001
SHOEBKEYSKS87GKG,3808.9129850288564
CAGDUGFYGG2KWWK7,10475.286002187211
SHODZDAE6FKCC8AH,574.7807028164996
SGLEGBV5STVHGKTD,5543.643283134999
RTREBVK9HX8XJH2T,340.28150303999996
PCSEAKVBGC7CJQZT,10443.246009877199
MATEB88T7MVJGSG5,5603.204259720003
WATDJYPXKHPPNGQK,7665.279906329999
BRAE8QNFFGWGG5MY,1907.3425702000013
NKCDWBPZZSYWKHE9,1971.0011805100003
USGEJPQHT8YPZ7D8,3172.671176746608
NKCEFKBYHXQ8VVF8,457.68905422725067
SHOE4JCEZDRSHC4S,3200.1204437322135
ACCE9E2RT56M3GSU,4479.778793614991
CRTECN2QXQGJ7JZD,3774.032857807715
TOPEBS26V3JRYSF3,746.1468399937506
NKCECZNMRRVZ9YWF,274.5806564692497
CAGE75QCGVXYV78T,2959.559656933855
WATDG9F74GYWEH4U,1816.6898620072493
BRAE3WVQPYSZ54FF,6878.449195723608
SWSEBHCP9JC4GQKT,4528.754114284998
MUGEBJ7XAFVH25VD,2133.6063928199987
LJGEATZRDCFAJGYZ,5692.945109079995
BRAEBXRB8GFZ6HM6,4323.537577464996
RNGEDAPFZWSSMHYW,1164.6349182482152
DREEHFABXP5AUZA8,5226.362590740002
RTRDFFYGJ4GNRSHQ,9640.569145765247
CBREFYM9TSSUHJSQ,2793.1803133072126
PBXE6EF4PSJX9WXH,3977.7525969350045
CRTEHSS9UZJZYMZD,420.83146488075056
DRPEHYHG9YYHD2HH,4448.905282114998
CAGE9AGR4VWWTDY4,7720.181877774981
AVCEJCJQWBYMNPGU,2123.5249023836045
BRAE7T3WADAJU4ZS,2081.844456078607
TPYEGGUFSKXJFYY5,6999.842803828604
SUDEHYGU4GE9UCXJ,5670.560118339993
FABEB2TXH4MGQC2H,4895.614144474998
NKCE9G2BZAGKXPGY,4496.030801044994
TOPE8H5DJWGAY2CD,9435.679578120007
BBAEGGF3HF3ZPBVG,1532.2618738749993
ACCEC87TREZYJJPE,6597.025674833614
DRPEHYHMEZHDYRK5,3846.8917627549963
NKCE5VAAPVP5DGMZ,527.8623635737503
NKCEBZN92EJ7PDFH,3250.3631667950012
ACCDXFPYT58AGGAF,7098.231590739995
MUGEGZUHX744RFEN,5646.554552560003
RNGE8Z3KSHGCMSCP,3113.157038698605
SHIEYZ3F3QWMYNEC,3220.3922625500018
SHOEJCZ2JNGJSPEJ,7614.0947155243475
CRTEB774RSGGQZ9U,3331.506997833606
BRAE8AJZW5QBNWAZ,2261.6999539899994
CRTECN2QZ8CWZEFZ,5599.395788895001
SHIE9FMZAH4U4H6Z,443.0354534010001
CAGE68FFYRMDRF3X,8770.276826703845
NKCE3GNVPGUYY8AZ,3292.877338847609
PCSE4ZQ8TRUZDMEU,1247.015217725001
PACEC89YGNYZCMC4,754.4472426950011
NKCE9YX24KHRDNHG,2914.865562404997
FABE88MGUBPCQWR8,2494.834749855002
ACCEH74HAGTY6W8P,867.3395798782493
NKCECGVARVRMARSS,6521.9515222350055
CRTECN2QZXFVEPGG,4213.550306464675
NKCEC8AZQUFGUXGH,2133.474198494999
SHOED6C5ZGCBKTP2,2749.543081049999
RTRD7HN3BBE7G9YT,3553.4273582599994
ACCEA8JPDNTF7NZN,1698.9926967922502
NKCEBHGBAFBCXXYC,979.0963602700008
PCSEC86VGEWVKHWZ,13799.697961689988
SHOE3URGYEVZ55GD,2990.100028070002
NKCE9PFFQHU7GTU7,9567.695351800001
CRTECN2RCH9CG4SA,6036.475283995
TSHEHU5RWUGEAJFE,5538.038645164988
PBXE92G5YEA7JAHZ,5074.112441234996
ACCE8XUCYRB9ATHZ,4272.915925139999
CRTECN2QWEDYMDNQ,625.0802289000004
PTPEYCF7GZU2T54E,2268.615029225001
SHOEC9FZ3BAF7ASF,4186.4415279150035
CAGE7DSFQGVEGHC8,6154.748792660002
SHODUMFYWTPDYNX6,5171.938946470002
ACCE6P3BBZD72UJ6,688.4549788064999
NKCEFG3CHGEHMRTD,3117.093761345
RNGEDAKBYYVCFWZP,7558.806868529998
TROEGZ65YHBQKG9T,5741.299052075005
BRAEDSKCXVNYXGA6,1529.2519834200004
NKCE9ZVGMHZVTF2D,4634.069398564998
WATDUKHHH4SQXDAK,5233.922822950003
CAGE745BJ67RZCRR,2274.1263624299977
PCSEAKVBNSFWGBGE,1237.3722498232505
TSHEHV9TPRUBUENE,4377.2600001249975
SHOEY8RMVZV3UY3A,3933.7971283000015
TOPEGWUTW6GWYSBE,2249.388970740001
ACCDQDYBYVQZNHCH,8659.989673302462
MUGEBFGF6MDQGHBG,4166.0498552949975
CAGE6HHHUHFQSAPW,508.2579289313575
RNGE7GVYAP66GRDD,4169.144144834996
PBXE5SUCYEBBSFXJ,10476.971853325003
BRAEBBMQZBZHCFAJ,4455.717483744999
BRAEAC839PBQV9KF,1097.8696182850008
BRAEAW9HT2EUZD3X,2094.48199864
SHIE2QTSMSXF9QAH,3674.083401892218
RTRD6FYYWFHEYJYE,5138.596362135002
CAGEFPY9ZSFFNVAW,9871.214743904995
ACCEGKTSGJEEVTZ4,974.1297410251079
AIREDJCGZN2HKZHJ,3230.3814517649967
BRAEA5MZ8VZHNGGH,7630.9518560799925
CRTECN2QX53WHTKZ,2688.45023242
JWSEBCY4HDWGJZBT,1441.0206026937856
BRAEB2ZTVYY3UKWA,1874.650846615
WATDZMBRPYAYTP4G,7193.403085477222
TOPE7WAUFEYYDXKG,10103.900164240828
TSHE4DTF53HPYMU4,4188.209972465001
BLAEE3YXZGWWT8UD,6392.953805274999
RNGE7M925YCWZZRR,6756.108482090826
BKPEGXWHXG4GZWET,1239.2836576738582
RTRE8GJUFNETVUMZ,5262.921639809995
SWTECXPHFVTHWJF7,10974.365316235004
SHIECKYBNNY2BNZD,4278.191963699996
WATE7GP3JZMFEGZG,10893.97791088223
CAGE68FFHZRTSZS5,4251.140860225001
ACCEGYP2TMX2NUPH,5767.9616738499935
NKCE9YFBBNJ82UVB,4140.476004195003
HMBDRUCNJSJQRRGC,6610.691921744988
CAGE3GFTQ3UHZ4TC,837.4098039869984
NKCDTAXF2EYZ7MP8,2939.9556178150024
LJGEYSUNTPQZG4ZG,972.451933995
TOPEGF4KEGGVMSXX,5346.617473049997
TSHECQKNFFER2ERM,3757.137464509998
PBXE9YWGTS7NGYKT,2108.8383295549984
WATDZ5HGXEYDHBWD,12935.643235034997
PRCDVFAFM2FPJBMZ,1728.5104881699995
PTPE2F33QGYXMHGW,3950.61307261
KRTEJCZ4M7FD3NJS,2697.9576029749965
NKCEAPCYFBP4UJ3V,3099.3932110299997
CAGEBTJBRFGAUQQB,5148.718746960002
MUGEAGGKZFYBUMP9,2618.4602588838566
ACCEAZCVGGGWZGKU,793.4806852027489
CRTECN2QVV7UJQNH,4886.873787060004
NKCDXEGWS7VWXSEJ,2919.4097559199995
NKCDY44FMPNQHFFN,1849.6415783238235
NKCE8JXS2AAKUGGD,3727.055753035001
RNGE88FRWWZECGGM,6840.707827639998
BRAE7GU9K3E2PWGC,370.2631463557502
VASEHU9W3N9RDPGZ,7336.3850050050105
PCSEC86VSX45XVZS,12474.046989597222
NKCE49ATF8BFHDVP,1518.5134897395008
KTAEHETVCXXZRXGK,10401.472012195001
KTAEHE9HAED4VUQB,5516.139280904994
PACE472CMNPGQY2W,2734.7662935899984
NKCEAPCYFTHYVARD,527.7523254030003
SHODPH4GZWVXE5RB,954.0140629087499
BRAEB3KBY393GUHA,10526.145582999981
BRAEB2S8RZZRXMT3,2317.8224866699993
PCSEAH5WWRYGEVGZ,7397.890571621063
NKCEAVZ3C9CRDB6Z,345.66479074800014
RTRDZTF9URF2UFPF,9286.99703384499
CAGE6HYJDNZJVADS,4304.995812049997
SWSEBHCPZGHMBKJY,3720.6147108299997
ACCDQGVSDZ92ZWGW,2975.940942733608
NKCE4CSZUZWHUTFS,423.13784541225004
ACCEGKFHRFGN6XZB,850.3634266837504
BRAECGQ4GW73HJFV,990.4695134700014
CRTECN2QXZ9ETCGB,3689.6320773722136
MUGE6A5HZUJ924WH,2558.4235879480348
BRAEE6YMK83RB9MZ,889.4022161932506
TMLED6G5MJQGNZHS,4604.72358229
NKCEFGFUZURHNH6R,3003.3813791749994
NKCE7ZPRQX9SBZXN,2401.12263574361
VANE3KUFUXF2CVHU,5320.414368774995
NKCED6EYN4ZPK9AA,8154.484368360001
RNGEDF5HDGKZGA3T,1225.4283041430008
ACCEAZCVVFPBJAGB,1163.3258977950015
PBXEDCSE8CHTATYY,4562.775021980003
TOPEFYB6HRPPCD8R,6795.822892414996
RTRDTSBQW94HJ8VT,180.709607325
NKCEYGTGJ65HSJ9Y,2264.529701413608
NKCEFFFPGEJSTBJP,578.6315141001437
NKCDYASFYGXZESTM,3183.830458665002
NKCE6SR4H3EHXWNA,3789.0320426999983
AUDCY8T7KPEG3ZZF,6062.507087778604
NKCDWBPZCHZEYT7S,3395.952889478608
NKCDYARBFFBQYKFH,3733.429121443607
TOPEBZYTWUYMJXSG,5069.81334745468
DRPEG3ZH7GJFFZDM,6054.388346515
SNDE6KNAQN3GFRQG,7528.707812355001
WFCEHYZMGJQWVVZU,5622.870076854992
ACCEGZ6BRBTGQWZY,4066.185342414999
CRTECN2QXH4N9WZS,2685.408734764427
PTPDZYCEDURXTYRF,2066.8732949500013
ARPEEMC95HMYAJNH,5460.798716384997
SFFEGKYYDWTZTEQC,4283.307449594998
PCSEC86VCFQYV6QG,6367.7019062000045
BCHEHYMBZQ8ABUUY,1643.6783262449992
RNGE87FCQJ9GRKWZ,4836.299901464999
NKCE5ZHWX6Z8PBFH,2088.640828944999
BRFEJYHNGYSX9T9D,3023.376274424427
TOPE7ZHYQFFHPCBX,4724.352802349992
CAGED6YFBH8NZQM8,679.5998558280003
STREDF58JH3GQZF9,2665.067336904426
BRAEA5MZDQKHUQCT,3300.3475242499994
MUGEBFGF6ZUHKH4C,621.7253828400004
CRTECYY4GFDJFKBD,4764.236222934998
WATDZRZGZAM7HDGV,6472.188672563218
CRTEHSSCVTZ3DB72,1080.974763354
NKCDXZGUZKNYVXG9,11118.156635434098
TOPEBN6MZNGGZEMY,10870.061183294998
MUGEACY8VQRMM4FX,2383.4066827350007
NKCE5UY9HQTQ8TBG,7647.455030315
SCHE4ZYTVE8DY5PP,3391.331337980001
RNGE9GWPJH9MMNWX,5762.069864420003
CAGE8FG3CYVFG2GM,2735.532984979998
SHIEHXZMQPC4GT6F,945.1461164544642
ACBEHDU9Z9DGZP9Z,5291.598498514998
BRAE6KWFPZWJ2FHH,2056.7855931586064
TSHE8CAWEGE3CUPM,3691.0537928286026
SHIE9J6PFGP9DZAH,4120.316069144998
CAGEYFZWNCKDDXXQ,1243.3207054185016
JCKEEABZDWF9VU7N,7089.611532124999
SOPEJ7SCRS3SKFGP,4179.971435900004
WATE9MVXHMTCFZSP,609.6885192419999
CRTECN2QXMXFUYRD,1465.3840082200022
RNGE96Y49HCWGUGH,1150.554831295286
BRAE9RDQYNWZBYJF,2020.6884395000016
RTRECFHX3TDFD9SP,8230.852629195015
BRAE59YTMB36ZVFG,8125.192631620006
ACCEGZ6B9MYUTYST,6613.72977112499
SHIEF8DUHZJP8MVC,788.2455291488559
LJGEG52SCZ5WZBKZ,4543.960140379997
SHTECN9HDECRYPF8,6939.757865079996
CSKEH3JPF4EJVBSF,6887.973345154999
BRAEBBYRYT9WDJRQ,984.7905605300011
SFFEGGJYFJWAV4HV,3616.477945839997
CBKEHGUY3GEHDSFY,5678.232173674996
NKCE73V3DADAVHDU,3960.8208437050034
TOPEGF6QDCGCHHXY,940.5749940825007
RNGE3YSWFWYYHNCA,5742.5254803549915
NKCE8HSQJQBPRSGY,6231.367666988609
CAGDU9C3QVCBMQKQ,3485.1585156050005
BRAEDQDFMNC6MQZW,1174.8796991551092
SHOECB92BGNGSZGZ,667.6673342647501
DREEAVBXKQUUVJUT,4509.024003189992
WCKE2TFYZGPGDGGV,4281.185122148602
CAGE9AGRUGPHV5FM,6837.4717553350065
BRAEBB6TT8GKVG8A,2201.489493724998
CRTECN2QUCSMF4SX,2846.8100957250003
BCHEHYUKDZZPZBH2,2350.8653280586072
BRAE8JUHJB794RZY,7479.556367264994
BRAE4DJMZCWYGDJU,4840.662172789998
GLSEJGVBRQMYV7NE,6893.481334714999
NKCE9Q93HRESPRBU,5910.946842914997
NKCECATQF8ZXGXJS,770.7928136307866
ETHEJG7NHGRFGHHK,10084.201648445436
NKCEASCZBAEB2Y63,2649.628213388606
ACCDSY8ERUYRYSUA,1331.1405426502495
BRAEDH76V3J4FBWQ,6506.421913130005
HACEGPF9FJFJQU2R,778.2048351091071
ACCEGBTPV5PPBHVD,5798.264877680003
PCSEAH5WCDGS8YCZ,2703.9395818099997
RTRDRUZCPNJ3MTAT,559.8169308278577
PBXE68H4WBX5AFCH,3243.0919646399984
RNGEHFDYHVSR3SMH,3073.456100948034
DREEDR97ZHGNPWFR,5336.1716447685985
NKCE9ZGXGSETFAZU,2795.854268728034
